Station Code, RoadNo, Lat, Lon
BGM,R1,15.847041,74.507291
BGM,R1,15.847095,74.507339
BGM,R1,15.847149,74.507387
BGM,R1,15.847203,74.507435
BGM,R1,15.847257,74.507482
BGM,R1,15.84731,74.50753
BGM,R1,15.847364,74.507577
BGM,R1,15.847418,74.507624
BGM,R1,15.847471,74.507671
BGM,R1,15.847524,74.507719
BGM,R1,15.847577,74.507767
BGM,R1,15.847629,74.507814
BGM,R1,15.847682,74.507862
BGM,R1,15.847735,74.50791
BGM,R1,15.847789,74.507957
BGM,R1,15.847842,74.508005
BGM,R1,15.847895,74.508054
BGM,R1,15.847948,74.508102
BGM,R1,15.848001,74.50815
BGM,R1,15.848053,74.508198
BGM,R1,15.848105,74.508245
BGM,R1,15.848158,74.508293
BGM,R1,15.84821,74.50834
BGM,R1,15.848262,74.508386
BGM,R1,15.848314,74.508432
BGM,R1,15.848365,74.508478
BGM,R1,15.848415,74.508525
BGM,R1,15.848465,74.50857
BGM,R1,15.848515,74.508616
BGM,R1,15.848565,74.508662
BGM,R1,15.848614,74.508708
BGM,R1,15.848662,74.508754
BGM,R1,15.848711,74.508799
BGM,R1,15.848759,74.508844
BGM,R1,15.848805,74.508889
BGM,R1,15.848852,74.508934
BGM,R1,15.848899,74.508977
BGM,R1,15.848945,74.509019
BGM,R1,15.848989,74.509061
BGM,R1,15.849033,74.509102
BGM,R1,15.849077,74.509141
BGM,R1,15.849118,74.509178
BGM,R1,15.849158,74.509216
BGM,R1,15.849195,74.509252
BGM,R1,15.84923,74.509286
BGM,R1,15.849265,74.509317
BGM,R1,15.849298,74.509348
BGM,R1,15.849327,74.509377
BGM,R1,15.849352,74.509406
BGM,R1,15.849375,74.509435
BGM,R1,15.849398,74.509464
BGM,R1,15.849429,74.509486
BGM,R1,15.849461,74.509513
BGM,R1,15.849494,74.509538
BGM,R1,15.849525,74.509562
BGM,R1,15.849554,74.509589
BGM,R1,15.849584,74.509616
BGM,R1,15.849613,74.509642
BGM,R1,15.849641,74.509668
BGM,R1,15.84967,74.509696
BGM,R1,15.849698,74.509722
BGM,R1,15.849727,74.509748
BGM,R1,15.849757,74.509774
BGM,R1,15.849786,74.5098
BGM,R1,15.849815,74.509826
BGM,R1,15.849844,74.50985
BGM,R1,15.849871,74.509876
BGM,R1,15.849898,74.509902
BGM,R1,15.849925,74.509927
BGM,R1,15.84995,74.509951
BGM,R1,15.849975,74.509974
BGM,R1,15.849999,74.509997
BGM,R1,15.850021,74.510015
BGM,R1,15.850042,74.510033
BGM,R1,15.850062,74.510051
BGM,R1,15.850082,74.51007
BGM,R1,15.850102,74.510088
BGM,R1,15.850121,74.510105
BGM,R1,15.850138,74.510121
BGM,R1,15.850155,74.510136
BGM,R1,15.850171,74.510153
BGM,R1,15.850186,74.51017
BGM,R1,15.850202,74.510186
BGM,R1,15.850217,74.510195
BGM,R1,15.85023,74.510207
BGM,R1,15.850243,74.510219
BGM,R1,15.850254,74.510231
BGM,R1,15.850266,74.510243
BGM,R1,15.850278,74.510255
BGM,R1,15.850289,74.510267
BGM,R1,15.850302,74.510278
BGM,R1,15.850313,74.510289
BGM,R1,15.850325,74.510301
BGM,R1,15.850337,74.510311
BGM,R1,15.850349,74.510321
BGM,R1,15.85036,74.510332
BGM,R1,15.850372,74.510344
BGM,R1,15.850384,74.510355
BGM,R1,15.850395,74.510367
BGM,R1,15.850406,74.510377
BGM,R1,15.850417,74.510387
BGM,R1,15.850429,74.510398
BGM,R1,15.85044,74.510409
BGM,R1,15.850451,74.51042
BGM,R1,15.850462,74.51043
BGM,R1,15.850474,74.51044
BGM,R1,15.850486,74.510451
BGM,R1,15.850497,74.510461
BGM,R1,15.850508,74.510471
BGM,R1,15.850518,74.510481
BGM,R1,15.850529,74.51049
BGM,R1,15.850537,74.510498
BGM,R1,15.850545,74.510507
BGM,R1,15.850552,74.510512
BGM,R1,15.850557,74.510516
BGM,R1,15.850561,74.510519
BGM,R1,15.850565,74.510522
BGM,R1,15.850567,74.510524
BGM,R1,15.850568,74.510525
BGM,R1,15.850594,74.510558
BGM,R1,15.850598,74.510559
BGM,R1,15.850602,74.510563
BGM,R1,15.850608,74.510566
BGM,R1,15.850614,74.510571
BGM,R1,15.850622,74.510575
BGM,R1,15.850629,74.51058
BGM,R1,15.850637,74.510585
BGM,R1,15.850644,74.510591
BGM,R1,15.850651,74.510597
BGM,R1,15.850659,74.510603
BGM,R1,15.850666,74.51061
BGM,R1,15.850673,74.510617
BGM,R1,15.85068,74.510623
BGM,R1,15.850688,74.510629
BGM,R1,15.850694,74.510636
BGM,R1,15.850701,74.510643
BGM,R1,15.850708,74.51065
BGM,R1,15.850714,74.510655
BGM,R1,15.85072,74.510661
BGM,R1,15.850778,74.510718
BGM,R1,15.85084,74.510776
BGM,R1,15.8509,74.510826
TNGL,R1,15.203022,76.662197
TNGL,R1,15.2030477,76.6623815
TNGL,R1,15.2030734,76.6625659
TNGL,R1,15.2030991,76.6627504
TNGL,R1,15.2031248,76.6629349
TNGL,R1,15.2031506,76.6631194
TNGL,R1,15.2031763,76.6633038
TNGL,R1,15.203202,76.6634883
TNGL,R1,15.2032277,76.6636728
TNGL,R1,15.2032534,76.6638573
TNGL,R1,15.2032791,76.6640417
TNGL,R1,15.2033048,76.6642262
TNGL,R1,15.2033305,76.6644107
TNGL,R1,15.2033562,76.6645952
TNGL,R1,15.2033819,76.6647796
TNGL,R1,15.2034076,76.6649641
TNGL,R1,15.2034333,76.6651486
TNGL,R1,15.2034591,76.665333
TNGL,R1,15.2034848,76.6655175
TNGL,R1,15.2035105,76.665702
TNGL,R1,15.2035362,76.6658865
TNGL,R1,15.2035619,76.6660709
TNGL,R1,15.2035876,76.6662554
TNGL,R1,15.2036133,76.6664399
TNGL,R1,15.203639,76.6666244
TNGL,R1,15.2036647,76.6668088
TNGL,R1,15.2036904,76.6669933
TNGL,R1,15.2037161,76.6671778
TNGL,R1,15.2037418,76.6673623
TNGL,R1,15.2037675,76.6675467
TNGL,R1,15.2037932,76.6677312
TNGL,R1,15.203819,76.6679157
TNGL,R1,15.2038447,76.6681002
TNGL,R1,15.2038704,76.6682846
TNGL,R1,15.2038961,76.6684691
TNGL,R1,15.2039218,76.6686536
TNGL,R1,15.2039475,76.6688381
TNGL,R1,15.2039732,76.6690225
TNGL,R1,15.2039989,76.669207
TNGL,R1,15.2040246,76.6693915
TNGL,R1,15.204034,76.669459
TNGL,R2,15.2030716,76.6622367
TNGL,R2,15.2030969,76.6624213
TNGL,R2,15.2031222,76.6626058
TNGL,R2,15.2031475,76.6627903
TNGL,R2,15.2031728,76.6629749
TNGL,R2,15.2031981,76.6631594
TNGL,R2,15.2032234,76.6633439
TNGL,R2,15.2032487,76.6635285
TNGL,R2,15.2032741,76.663713
TNGL,R2,15.2032994,76.6638975
TNGL,R2,15.2033247,76.6640821
TNGL,R2,15.20335,76.6642666
TNGL,R2,15.2033753,76.6644511
TNGL,R2,15.2034006,76.6646357
TNGL,R2,15.2034259,76.6648202
TNGL,R2,15.2034512,76.6650047
TNGL,R2,15.2034765,76.6651893
TNGL,R2,15.2035018,76.6653738
TNGL,R2,15.2035271,76.6655583
TNGL,R2,15.2035525,76.6657429
TNGL,R2,15.2035778,76.6659274
TNGL,R2,15.2036031,76.6661119
TNGL,R2,15.2036284,76.6662965
TNGL,R2,15.2036537,76.666481
TNGL,R2,15.203679,76.6666655
TNGL,R2,15.2037043,76.6668501
TNGL,R2,15.2037296,76.6670346
TNGL,R2,15.2037549,76.6672191
TNGL,R2,15.2037802,76.6674037
TNGL,R2,15.2038055,76.6675882
TNGL,R2,15.2038308,76.6677727
TNGL,R2,15.2038561,76.6679573
TNGL,R2,15.2038815,76.6681418
TNGL,R2,15.2039068,76.6683263
TNGL,R2,15.2039321,76.6685109
TNGL,R2,15.2039574,76.6686954
TNGL,R2,15.2039827,76.6688799
TNGL,R2,15.2039951,76.6689705
TNGL,R3,15.2031222,76.6622368
TNGL,R3,15.2031477,76.6624213
TNGL,R3,15.2031732,76.6626058
TNGL,R3,15.2031987,76.6627903
TNGL,R3,15.2032241,76.6629748
TNGL,R3,15.2032496,76.6631593
TNGL,R3,15.2032751,76.6633438
TNGL,R3,15.2033006,76.6635283
TNGL,R3,15.2033261,76.6637128
TNGL,R3,15.2033515,76.6638973
TNGL,R3,15.203377,76.6640818
TNGL,R3,15.2034025,76.6642663
TNGL,R3,15.203428,76.6644509
TNGL,R3,15.2034535,76.6646354
TNGL,R3,15.203479,76.6648199
TNGL,R3,15.2035044,76.6650044
TNGL,R3,15.2035299,76.6651889
TNGL,R3,15.2035554,76.6653734
TNGL,R3,15.2035809,76.6655579
TNGL,R3,15.2036064,76.6657424
TNGL,R3,15.2036318,76.6659269
TNGL,R3,15.2036573,76.6661114
TNGL,R3,15.2036828,76.6662959
TNGL,R3,15.2037083,76.6664804
TNGL,R3,15.2037338,76.666665
TNGL,R3,15.2037592,76.6668495
TNGL,R3,15.2037847,76.667034
TNGL,R3,15.2038102,76.6672185
TNGL,R3,15.2038357,76.667403
TNGL,R3,15.2038611,76.6675875
TNGL,R3,15.2038866,76.667772
TNGL,R3,15.2039121,76.6679565
TNGL,R3,15.2039376,76.668141
TNGL,R3,15.2039631,76.6683255
TNGL,R3,15.2039885,76.66851
TNGL,R3,15.204014,76.6686945
TNGL,R3,15.2040395,76.6688791
TNGL,R3,15.2040529,76.6689762
TNGL,R4,15.2032285,76.6622282
TNGL,R4,15.2032539,76.6624127
TNGL,R4,15.2032793,76.6625972
TNGL,R4,15.2033047,76.6627818
TNGL,R4,15.2033301,76.6629663
TNGL,R4,15.2033555,76.6631508
TNGL,R4,15.2033809,76.6633353
TNGL,R4,15.2034063,76.6635198
TNGL,R4,15.2034317,76.6637044
TNGL,R4,15.2034571,76.6638889
TNGL,R4,15.2034824,76.6640734
TNGL,R4,15.2035078,76.6642579
TNGL,R4,15.2035332,76.6644424
TNGL,R4,15.2035586,76.664627
TNGL,R4,15.203584,76.6648115
TNGL,R4,15.2036094,76.664996
TNGL,R4,15.2036348,76.6651805
TNGL,R4,15.2036602,76.6653651
TNGL,R4,15.2036856,76.6655496
TNGL,R4,15.203711,76.6657341
TNGL,R4,15.2037363,76.6659186
TNGL,R4,15.2037617,76.6661031
TNGL,R4,15.2037871,76.6662877
TNGL,R4,15.2038125,76.6664722
TNGL,R4,15.2038379,76.6666567
TNGL,R4,15.2038633,76.6668412
TNGL,R4,15.2038887,76.6670257
TNGL,R4,15.2039141,76.6672103
TNGL,R4,15.2039395,76.6673948
TNGL,R4,15.2039649,76.6675793
TNGL,R4,15.2039902,76.6677638
TNGL,R4,15.2040156,76.6679484
TNGL,R4,15.204041,76.6681329
TNGL,R4,15.2040664,76.6683174
TNGL,R4,15.2040918,76.6685019
TNGL,R4,15.2041172,76.6686864
TNGL,R4,15.2041426,76.668871
TNGL,R4,15.204168,76.6690555
TNGL,R4,15.2041824,76.6691606
TNGL,R5,15.20328,76.6622347
TNGL,R5,15.2033054,76.6624192
TNGL,R5,15.2033308,76.6626038
TNGL,R5,15.2033563,76.6627883
TNGL,R5,15.2033817,76.6629728
TNGL,R5,15.2034071,76.6631573
TNGL,R5,15.2034326,76.6633418
TNGL,R5,15.203458,76.6635263
TNGL,R5,15.2034834,76.6637108
TNGL,R5,15.2035089,76.6638954
TNGL,R5,15.2035343,76.6640799
TNGL,R5,15.2035597,76.6642644
TNGL,R5,15.2035852,76.6644489
TNGL,R5,15.2036106,76.6646334
TNGL,R5,15.203636,76.6648179
TNGL,R5,15.2036615,76.6650024
TNGL,R5,15.2036869,76.665187
TNGL,R5,15.2037123,76.6653715
TNGL,R5,15.2037377,76.665556
TNGL,R5,15.2037632,76.6657405
TNGL,R5,15.2037886,76.665925
TNGL,R5,15.203814,76.6661095
TNGL,R5,15.2038395,76.6662941
TNGL,R5,15.2038649,76.6664786
TNGL,R5,15.2038903,76.6666631
TNGL,R5,15.2039158,76.6668476
TNGL,R5,15.2039412,76.6670321
TNGL,R5,15.2039666,76.6672166
TNGL,R5,15.203992,76.6674011
TNGL,R5,15.2040175,76.6675857
TNGL,R5,15.2040429,76.6677702
TNGL,R5,15.2040683,76.6679547
TNGL,R5,15.2040938,76.6681392
TNGL,R5,15.2041192,76.6683237
TNGL,R5,15.2041446,76.6685082
TNGL,R5,15.20417,76.6686928
TNGL,R5,15.2041955,76.6688773
TNGL,R5,15.2042209,76.6690618
TNGL,R5,15.2042255,76.6690951
TNGL,R6,15.2033855,76.6626937
TNGL,R6,15.2034114,76.6628782
TNGL,R6,15.2034373,76.6630626
TNGL,R6,15.2034632,76.6632471
TNGL,R6,15.2034891,76.6634315
TNGL,R6,15.203515,76.663616
TNGL,R6,15.2035408,76.6638004
TNGL,R6,15.2035667,76.6639849
TNGL,R6,15.2035926,76.6641693
TNGL,R6,15.2036185,76.6643537
TNGL,R6,15.2036444,76.6645382
TNGL,R6,15.2036703,76.6647226
TNGL,R6,15.2036962,76.6649071
TNGL,R6,15.203722,76.6650915
TNGL,R6,15.2037479,76.665276
TNGL,R6,15.2037738,76.6654604
TNGL,R6,15.2037997,76.6656449
TNGL,R6,15.2038256,76.6658293
TNGL,R6,15.2038515,76.6660138
TNGL,R6,15.2038774,76.6661982
TNGL,R6,15.2039032,76.6663827
TNGL,R6,15.2039291,76.6665671
TNGL,R6,15.203955,76.6667516
TNGL,R6,15.2039809,76.666936
TNGL,R6,15.2040068,76.6671205
TNGL,R6,15.2040327,76.6673049
TNGL,R6,15.2040585,76.6674894
TNGL,R6,15.2040844,76.6676738
TNGL,R6,15.2041103,76.6678583
TNGL,R6,15.2041362,76.6680427
TNGL,R6,15.2041621,76.6682271
TNGL,R6,15.204188,76.6684116
TNGL,R6,15.2042138,76.668596
TNGL,R6,15.2042337,76.6687374
TNGL,R7,15.2034254,76.6625508
TNGL,R7,15.2034508,76.6627353
TNGL,R7,15.2034762,76.6629198
TNGL,R7,15.2035016,76.6631043
TNGL,R7,15.203527,76.6632888
TNGL,R7,15.2035524,76.6634734
TNGL,R7,15.2035779,76.6636579
TNGL,R7,15.2036033,76.6638424
TNGL,R7,15.2036287,76.6640269
TNGL,R7,15.2036541,76.6642114
TNGL,R7,15.2036795,76.664396
TNGL,R7,15.2037049,76.6645805
TNGL,R7,15.2037303,76.664765
TNGL,R7,15.2037557,76.6649495
TNGL,R7,15.2037811,76.665134
TNGL,R7,15.2038065,76.6653186
TNGL,R7,15.2038319,76.6655031
TNGL,R7,15.2038573,76.6656876
TNGL,R7,15.2038827,76.6658721
TNGL,R7,15.2039081,76.6660566
TNGL,R7,15.2039335,76.6662412
TNGL,R7,15.2039589,76.6664257
TNGL,R7,15.2039843,76.6666102
TNGL,R7,15.2040097,76.6667947
TNGL,R7,15.2040351,76.6669792
TNGL,R7,15.2040605,76.6671638
TNGL,R7,15.2040859,76.6673483
TNGL,R7,15.2041113,76.6675328
TNGL,R7,15.2041367,76.6677173
TNGL,R7,15.2041621,76.6679018
TNGL,R7,15.2041875,76.6680864
TNGL,R7,15.2042129,76.6682709
TNGL,R7,15.2042383,76.6684554
TNGL,R7,15.2042637,76.6686399
TNGL,R7,15.2042891,76.6688244
TNGL,R7,15.2043145,76.669009
TNGL,R7,15.2043333,76.6691454
TNGL,R8,15.2034317,76.6622394
TNGL,R8,15.203457,76.662424
TNGL,R8,15.2034823,76.6626085
TNGL,R8,15.2035077,76.662793
TNGL,R8,15.203533,76.6629776
TNGL,R8,15.2035583,76.6631621
TNGL,R8,15.2035836,76.6633466
TNGL,R8,15.2036089,76.6635312
TNGL,R8,15.2036342,76.6637157
TNGL,R8,15.2036595,76.6639002
TNGL,R8,15.2036848,76.6640848
TNGL,R8,15.2037102,76.6642693
TNGL,R8,15.2037355,76.6644538
TNGL,R8,15.2037608,76.6646384
TNGL,R8,15.2037861,76.6648229
TNGL,R8,15.2038114,76.6650074
TNGL,R8,15.2038367,76.665192
TNGL,R8,15.203862,76.6653765
TNGL,R8,15.2038873,76.665561
TNGL,R8,15.2039127,76.6657456
TNGL,R8,15.203938,76.6659301
TNGL,R8,15.2039633,76.6661146
TNGL,R8,15.2039886,76.6662992
TNGL,R8,15.2040139,76.6664837
TNGL,R8,15.2040392,76.6666682
TNGL,R8,15.2040645,76.6668528
TNGL,R8,15.2040898,76.6670373
TNGL,R8,15.2041151,76.6672218
TNGL,R8,15.2041405,76.6674064
TNGL,R8,15.2041658,76.6675909
TNGL,R8,15.2041911,76.6677754
TNGL,R8,15.2042164,76.66796
TNGL,R8,15.2042417,76.6681445
TNGL,R8,15.204267,76.668329
TNGL,R8,15.2042923,76.6685136
TNGL,R8,15.2043176,76.6686981
TNGL,R8,15.2043429,76.6688826
TNGL,R8,15.2043682,76.6690672
TNGL,R8,15.204382,76.6691672
TNGL,R9,15.2035607,76.6627521
TNGL,R9,15.2035864,76.6629365
TNGL,R9,15.2036121,76.663121
TNGL,R9,15.2036378,76.6633055
TNGL,R9,15.2036635,76.66349
TNGL,R9,15.2036892,76.6636744
TNGL,R9,15.2037149,76.6638589
TNGL,R9,15.2037406,76.6640434
TNGL,R9,15.2037664,76.6642279
TNGL,R9,15.2037921,76.6644123
TNGL,R9,15.2038178,76.6645968
TNGL,R9,15.2038435,76.6647813
TNGL,R9,15.2038692,76.6649658
TNGL,R9,15.2038949,76.6651502
TNGL,R9,15.2039206,76.6653347
TNGL,R9,15.2039463,76.6655192
TNGL,R9,15.203972,76.6657037
TNGL,R9,15.2039977,76.6658881
TNGL,R9,15.2040234,76.6660726
TNGL,R9,15.2040491,76.6662571
TNGL,R9,15.2040748,76.6664416
TNGL,R9,15.2041006,76.666626
TNGL,R9,15.2041263,76.6668105
TNGL,R9,15.204152,76.666995
TNGL,R9,15.2041777,76.6671794
TNGL,R9,15.2042034,76.6673639
TNGL,R9,15.2042291,76.6675484
TNGL,R9,15.2042548,76.6677329
TNGL,R9,15.2042805,76.6679173
TNGL,R9,15.2043062,76.6681018
TNGL,R9,15.2043319,76.6682863
TNGL,R9,15.2043576,76.6684708
TNGL,R9,15.2043833,76.6686552
TNGL,R9,15.204409,76.6688397
TNGL,R9,15.2044347,76.6690242
TNGL,R9,15.2044604,76.6692087
TNGL,R9,15.2044861,76.6693931
TNGL,R9,15.2044951,76.6694578
TNGL,R10,15.2036125,76.6627709
TNGL,R10,15.2036381,76.6629554
TNGL,R10,15.2036637,76.6631399
TNGL,R10,15.2036893,76.6633244
TNGL,R10,15.203715,76.6635089
TNGL,R10,15.2037406,76.6636934
TNGL,R10,15.2037662,76.6638778
TNGL,R10,15.2037918,76.6640623
TNGL,R10,15.2038174,76.6642468
TNGL,R10,15.203843,76.6644313
TNGL,R10,15.2038686,76.6646158
TNGL,R10,15.2038942,76.6648003
TNGL,R10,15.2039198,76.6649848
TNGL,R10,15.2039454,76.6651693
TNGL,R10,15.203971,76.6653538
TNGL,R10,15.2039966,76.6655383
TNGL,R10,15.2040222,76.6657227
TNGL,R10,15.2040478,76.6659072
TNGL,R10,15.2040734,76.6660917
TNGL,R10,15.204099,76.6662762
TNGL,R10,15.2041246,76.6664607
TNGL,R10,15.2041502,76.6666452
TNGL,R10,15.2041758,76.6668297
TNGL,R10,15.2042014,76.6670142
TNGL,R10,15.204227,76.6671987
TNGL,R10,15.2042526,76.6673832
TNGL,R10,15.2042782,76.6675677
TNGL,R10,15.2043038,76.6677521
TNGL,R10,15.2043294,76.6679366
TNGL,R10,15.204355,76.6681211
TNGL,R10,15.2043806,76.6683056
TNGL,R10,15.2044062,76.6684901
TNGL,R10,15.2044318,76.6686746
TNGL,R10,15.2044574,76.6688591
TNGL,R10,15.204483,76.6690436
TNGL,R10,15.2045086,76.6692281
TNGL,R10,15.2045342,76.6694126
TNGL,R10,15.2045598,76.6695971
TNGL,R10,15.2045608,76.6696041
LWR,R1,15.4249516,74.7336937
LWR,R1,15.4249322,74.7338792
LWR,R1,15.4249129,74.7340647
LWR,R1,15.4248936,74.7342502
LWR,R1,15.4248743,74.7344357
LWR,R1,15.424855,74.7346212
LWR,R1,15.4248357,74.7348067
LWR,R1,15.4248164,74.7349922
LWR,R1,15.4248153,74.7350025
LWR,R1,15.4248153,74.7350025
LWR,R1,15.4247893,74.7351871
LWR,R1,15.4247632,74.7353718
LWR,R1,15.4247371,74.7355564
LWR,R1,15.4247282,74.7356194
LWR,R1,15.4247282,74.7356194
LWR,R1,15.4247064,74.7358046
LWR,R1,15.4246847,74.7359898
LWR,R1,15.4246629,74.736175
LWR,R1,15.4246411,74.7363603
LWR,R1,15.4246194,74.7365455
LWR,R1,15.4245976,74.7367307
LWR,R1,15.4245758,74.7369159
LWR,R1,15.4245541,74.7371011
LWR,R1,15.4245323,74.7372863
LWR,R1,15.4245105,74.7374715
LWR,R1,15.4244888,74.7376567
LWR,R1,15.424467,74.737842
LWR,R1,15.4244452,74.7380272
LWR,R1,15.4244234,74.7382124
LWR,R1,15.4244017,74.7383976
LWR,R1,15.4243799,74.7385828
LWR,R1,15.4243581,74.738768
LWR,R1,15.4243364,74.7389532
LWR,R1,15.4243146,74.7391384
LWR,R1,15.4242928,74.7393237
LWR,R1,15.424271,74.7395089
LWR,R1,15.4242493,74.7396941
LWR,R1,15.4242275,74.7398793
LWR,R1,15.4242057,74.7400645
LWR,R1,15.424184,74.7402497
LWR,R1,15.4241795,74.7402877
LWR,R1,15.4241795,74.7402877
LWR,R1,15.4241575,74.7404729
LWR,R1,15.4241355,74.7406581
LWR,R1,15.4241135,74.7408433
LWR,R1,15.4240916,74.7410285
LWR,R1,15.4240696,74.7412137
LWR,R1,15.4240476,74.7413989
LWR,R1,15.4240256,74.741584
LWR,R1,15.4240036,74.7417692
LWR,R1,15.4239817,74.7419544
LWR,R1,15.4239597,74.7421396
LWR,R1,15.4239511,74.7422118
LWR,R1,15.4239511,74.7422118
LWR,R1,15.4239394,74.742398
LWR,R1,15.4239278,74.7425841
LWR,R1,15.4239161,74.7427703
LWR,R1,15.4239045,74.7429565
LWR,R1,15.4239018,74.7429999
LWR,R1,15.4239018,74.7429999
LWR,R1,15.4238957,74.7431864
LWR,R1,15.4238896,74.7433729
LWR,R1,15.4238851,74.7435094
LWR,R1,15.4238851,74.7435094
LWR,R1,15.4238834,74.743696
LWR,R1,15.4238817,74.7438826
LWR,R1,15.4238814,74.743912
LWR,R1,15.4238814,74.743912
LWR,R1,15.4239005,74.7440976
LWR,R1,15.4239196,74.7442831
LWR,R1,15.4239207,74.7442935
LWR,R1,15.4239207,74.7442935
LWR,R1,15.4239446,74.7444784
LWR,R1,15.4239641,74.7446297
LWR,R2,15.424781,74.7348978
LWR,R2,15.424757,74.7350827
LWR,R2,15.424733,74.7352677
LWR,R2,15.424709,74.7354526
LWR,R2,15.424685,74.7356375
LWR,R2,15.424671,74.7357456
LWR,R2,15.424671,74.7357456
LWR,R2,15.4246484,74.7359307
LWR,R2,15.4246258,74.7361158
LWR,R2,15.4246033,74.7363009
LWR,R2,15.4245807,74.736486
LWR,R2,15.4245582,74.7366711
LWR,R2,15.4245356,74.7368563
LWR,R2,15.424513,74.7370414
LWR,R2,15.4244905,74.7372265
LWR,R2,15.4244679,74.7374116
LWR,R2,15.4244453,74.7375967
LWR,R2,15.4244378,74.7376586
LWR,R2,15.4244378,74.7376586
LWR,R2,15.4244168,74.7378439
LWR,R2,15.4243958,74.7380292
LWR,R2,15.4243748,74.7382145
LWR,R2,15.4243538,74.7383998
LWR,R2,15.4243328,74.7385851
LWR,R2,15.4243118,74.7387704
LWR,R2,15.4242908,74.7389557
LWR,R2,15.4242698,74.739141
LWR,R2,15.4242488,74.7393263
LWR,R2,15.4242278,74.7395116
LWR,R2,15.4242068,74.739697
LWR,R2,15.4242023,74.7397362
LWR,R2,15.4242023,74.7397362
LWR,R2,15.4241772,74.739921
LWR,R2,15.4241521,74.7401057
LWR,R2,15.424127,74.7402905
LWR,R2,15.4241133,74.7403919
LWR,R2,15.4241133,74.7403919
LWR,R2,15.4240921,74.7405771
LWR,R2,15.424071,74.7407624
LWR,R2,15.4240544,74.7409072
LWR,R2,15.4240544,74.7409072
LWR,R2,15.4240326,74.7410924
LWR,R2,15.4240108,74.7412776
LWR,R2,15.4240094,74.7412897
LWR,R2,15.4240094,74.7412897
LWR,R2,15.4239896,74.7414752
LWR,R2,15.4239698,74.7416606
LWR,R2,15.42395,74.7418461
LWR,R2,15.4239302,74.7420315
LWR,R2,15.4239161,74.7421639
LWR,R2,15.4239161,74.7421639
LWR,R2,15.4238959,74.7423493
LWR,R2,15.423884,74.7424581
LWR,R2,15.423884,74.7424581
LWR,R2,15.4238735,74.7426443
LWR,R2,15.4238631,74.7428306
LWR,R2,15.4238526,74.7430169
LWR,R2,15.4238422,74.7432032
LWR,R2,15.4238318,74.7433885
LWR,R3,15.42454,74.7358334
LWR,R3,15.4245189,74.7360187
LWR,R3,15.4244977,74.736204
LWR,R3,15.4244766,74.7363893
LWR,R3,15.4244555,74.7365746
LWR,R3,15.4244343,74.7367599
LWR,R3,15.4244132,74.7369452
LWR,R3,15.424392,74.7371305
LWR,R3,15.4243709,74.7373158
LWR,R3,15.4243498,74.737501
LWR,R3,15.4243286,74.7376863
LWR,R3,15.4243075,74.7378716
LWR,R3,15.4242864,74.7380569
LWR,R3,15.4242652,74.7382422
LWR,R3,15.4242441,74.7384275
LWR,R3,15.4242229,74.7386128
LWR,R3,15.4242018,74.7387981
LWR,R3,15.4241807,74.7389834
LWR,R3,15.4241595,74.7391687
LWR,R3,15.4241384,74.739354
LWR,R3,15.4241172,74.7395393
LWR,R3,15.4240961,74.7397245
LWR,R3,15.424075,74.7399098
LWR,R3,15.4240538,74.7400951
LWR,R3,15.4240327,74.7402804
LWR,R3,15.4240115,74.7404657
LWR,R3,15.4239904,74.740651
LWR,R3,15.4239693,74.7408363
LWR,R3,15.4239481,74.7410216
LWR,R3,15.423927,74.7412069
LWR,R3,15.4239058,74.7413922
LWR,R3,15.4238847,74.7415774
LWR,R3,15.4238635,74.7417627
LWR,R3,15.4238424,74.741948
LWR,R3,15.4238213,74.7421333
LWR,R3,15.4238001,74.7423186
LWR,R3,15.423779,74.7425039
LWR,R3,15.4237696,74.7425863
LWR,R4,15.4244968,74.7358499
LWR,R4,15.4244755,74.7360352
LWR,R4,15.4244542,74.7362204
LWR,R4,15.4244329,74.7364057
LWR,R4,15.4244115,74.736591
LWR,R4,15.4243902,74.7367762
LWR,R4,15.4243689,74.7369615
LWR,R4,15.4243476,74.7371468
LWR,R4,15.4243263,74.737332
LWR,R4,15.424305,74.7375173
LWR,R4,15.4242836,74.7377026
LWR,R4,15.4242623,74.7378878
LWR,R4,15.424241,74.7380731
LWR,R4,15.4242197,74.7382584
LWR,R4,15.4241984,74.7384437
LWR,R4,15.424177,74.7386289
LWR,R4,15.4241557,74.7388142
LWR,R4,15.4241344,74.7389995
LWR,R4,15.4241131,74.7391847
LWR,R4,15.4240918,74.73937
LWR,R4,15.4240704,74.7395553
LWR,R4,15.4240491,74.7397405
LWR,R4,15.4240278,74.7399258
LWR,R4,15.4240065,74.7401111
LWR,R4,15.4239852,74.7402963
LWR,R4,15.4239638,74.7404816
LWR,R4,15.4239425,74.7406669
LWR,R4,15.4239212,74.7408521
LWR,R4,15.4238999,74.7410374
LWR,R4,15.4238786,74.7412227
LWR,R4,15.4238572,74.741408
LWR,R4,15.4238359,74.7415932
LWR,R4,15.4238146,74.7417785
LWR,R4,15.4237933,74.7419638
LWR,R4,15.4237719,74.742149
LWR,R4,15.4237506,74.7423343
LWR,R4,15.4237293,74.7425196
LWR,R4,15.4237243,74.7425629
LWR,R5,15.4244482,74.7358525
LWR,R5,15.4244265,74.7360377
LWR,R5,15.4244047,74.7362229
LWR,R5,15.4243829,74.7364081
